Area,Year,Month,Time,Crime Type,Latitude,Longitude,Cluster
RAJAJINAGAR D BLOCK,2018.0,7.0,,THEFT,13.0017,77.554,-1
RAJAJINAGAR D BLOCK,2022.0,2.0,,CRIMINAL BREACH OF TRUST,12.9889,77.5558,-1
RAJAJINAGAR R BLOCK,2017.0,9.0,,ROBBERY,13.0094,77.549,0
RAJAJINAGAR R BLOCK,2024.0,3.0,,WRONGFUL RESTRAINT/CONFINEMENT,13.0015,77.5531,0
RAJAJINAGAR R BLOCK,2023.0,8.0,,THEFT,13.0022,77.5524,0
RAJAJINAGAR R BLOCK,2019.0,7.0,,THEFT,13.0004,77.5502,0
RAJAJINAGAR R BLOCK,2018.0,6.0,,THEFT,13.0147,77.5541,0
RAJAJINAGARA,2022.0,6.0,,PUBLIC SAFETY,12.9912,77.5577,-1
RAJAJINAGARA,2022.0,5.0,,PUBLIC SAFETY,12.9899,77.556,-1
RAJAJINAGARA,2023.0,3.0,,PUBLIC SAFETY,12.9857,77.5602,-1
RAJAJINAGARA ENTRENCE,2019.0,3.0,,THEFT,12.9824,77.5595,-1
RAJAPURA,2022.0,1.0,,BURGLARY - DAY,12.7721,77.641,-1
RAJAPURA,2023.0,6.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.7908,77.6572,-1
RAJENDRA NAGARA,2021.0,7.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9496,77.6161,0
RAJENDRA NAGARA,2023.0,11.0,,PUBLIC SAFETY,12.9379,77.6175,0
RAJENDRA NAGARA,2023.0,7.0,,THEFT,12.9271,77.6238,0
RAJENDRA NAGARA,2017.0,6.0,,CASES OF HURT,12.9469,77.6173,0
RAJENDRA NAGARA,2020.0,3.0,,DACOITY,12.9437,77.6107,0
RAJENDRA NAGARA,2016.0,9.0,,KIDNAPPING AND ABDUCTION,12.946,77.6178,0
RAMACHANDRAPURA,2021.0,9.0,,KIDNAPPING AND ABDUCTION,12.9035,77.5412,-1
RAMAGONDANAHALLI,2023.0,5.0,,MISSING PERSON,12.9691,77.7404,0
RAMAGONDANAHALLI,2023.0,1.0,,KARNATAKA POLICE ACT 1963,12.9796,77.7378,0
RAMAGONDANAHALLI,2022.0,9.0,,CHEATING,12.952,77.7209,0
RAMAGONDANAHALLI,2023.0,7.0,,MISSING PERSON,12.9589,77.7198,0
RAMAGONDANAHALLI,2023.0,7.0,,THEFT,12.9624,77.7182,0
RAMAGONDANAHALLI,2024.0,2.0,,CASES OF HURT,12.9754,77.7511,0
RAMAIAH LAYOUT,2023.0,9.0,,CASES OF HURT,13.0505,77.4935,-1
RAMANJANEYA NAGARA,2021.0,10.0,,THEFT,12.9102,77.5482,-1
RAMARAO LAYOUT,2016.0,2.0,,THEFT,12.9261,77.5503,-1
RAMCHANDRAPURA,2023.0,12.0,,PUBLIC SAFETY,12.9913,77.5663,-1
RAMCHANDRAPURA,2023.0,9.0,,RIOTS,12.9841,77.5621,-1
RANGARAO ROAD,2022.0,7.0,,ROBBERY,12.954,77.5714,-1
RANGARAO ROAD,2023.0,4.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9503,77.568,-1
RANKA COLONY,2023.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9311,77.6071,-1
RANOJI RAO ROAD,2023.0,11.0,,MISSING PERSON,12.9476,77.5688,-1
RASSUL MARKET,2023.0,10.0,,PUBLIC SAFETY,12.9856,77.606,-1
REVANNA LAYOUT,2023.0,5.0,,ATTEMPT TO MURDER,13.0171,77.6856,-1
REVANNA LAYOUT,2021.0,6.0,,MOLESTATION,13.0104,77.7028,-1
RHP ROAD,2020.0,10.0,,BURGLARY - NIGHT,12.9734,77.6015,-1
RHP ROAD,2023.0,11.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9733,77.6073,-1
RMS,2022.0,1.0,,THEFT,12.9848,77.6036,-1
ROSE GARDEN NEELASANDRA,2020.0,9.0,,THEFT,12.9573,77.6144,0
ROSE GARDEN NEELASANDRA,2023.0,7.0,,THEFT,12.9547,77.6153,0
ROSE GARDEN NEELASANDRA,2022.0,1.0,,CASES OF HURT,12.9511,77.6116,0
ROSE GARDEN NEELASANDRA,2021.0,1.0,,MISSING PERSON,12.9595,77.6042,0
ROSE GARDEN NEELASANDRA,2023.0,9.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9545,77.614,0
RP ROAD,2023.0,7.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9273,77.4732,0
RP ROAD,2018.0,1.0,,Karnataka State Local Act,12.9319,77.4878,0
RP ROAD,2020.0,10.0,,ROBBERY,12.9213,77.4844,0
RP ROAD,2017.0,9.0,,CASES OF HURT,12.9187,77.4732,0
RP ROAD,2023.0,6.0,,THEFT,12.9225,77.4843,0
RP ROAD,2024.0,2.0,,BURGLARY - NIGHT,12.9181,77.4829,0
RP ROAD,2022.0,4.0,,KARNATAKA POLICE ACT 1963,12.9198,77.4816,0
RP ROAD,2022.0,9.0,,KIDNAPPING AND ABDUCTION,12.918,77.479,0
RP ROAD,2017.0,9.0,,ROBBERY,12.9225,77.4865,0
RUDRAPPA GARDEN,2024.0,2.0,,CASES OF HURT,12.9563,77.5567,-1
RUDRAPPA GARDEN,2022.0,2.0,,Failure to appear to Court,12.9573,77.5549,-1
RUDRAPPA GARDEN,2020.0,9.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9614,77.5653,-1
RV COLLEGE BUS STOP,2022.0,5.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.916,77.498,-1
RV COLLEGE BUS STOP,2023.0,5.0,,THEFT,12.9243,77.5008,-1
Raghavendra Matta,2023.0,11.0,,KARNATAKA POLICE ACT 1963,12.9302,77.5264,-1
Raghuvanahalli,2023.0,11.0,,CHEATING,13.0735,77.742,-1
Raghuvanahalli,2022.0,12.0,,MISCHIEF,13.0736,77.7433,-1
Railway officers qtrs and Khodays house Sheshadri road,2019.0,6.0,,CHEATING,12.9805,77.5748,-1
Ramaiah layout,2021.0,3.0,,MISSING PERSON,12.926,77.6062,-1
Ramaiah layout,2023.0,12.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9239,77.6097,-1
Ramaiah layout,2023.0,10.0,,CYBER CRIME,12.9257,77.6079,-1
Ramaiah layout,2021.0,1.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9367,77.6019,-1
Rampura,2020.0,9.0,,ROBBERY,13.0617,77.7166,0
Rampura,2024.0,3.0,,CASES OF HURT,13.0611,77.7159,0
Rampura,2023.0,11.0,,MISSING PERSON,13.0039,77.7393,0
Rampura,2023.0,12.0,,THEFT,13.0428,77.7459,0
Rampura,2021.0,2.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.0352,77.6888,0
Relaince market,2017.0,10.0,,THEFT,13.0203,77.5478,-1
Richmand road,2017.0,2.0,,THEFT,12.9711,77.6186,-1
Richmond town,2023.0,11.0,,THEFT,12.9748,77.6105,-1
Richmond town,2022.0,6.0,,CHEATING,12.9989,77.5509,-1
Roopena Agrahara,2021.0,7.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.909,77.6243,-1
Roopena Agrahara,2021.0,7.0,,CRIMES RELATED TO WOMEN,12.9058,77.6221,-1
Roopena Agrahara,2023.0,11.0,,KIDNAPPING AND ABDUCTION,12.9109,77.6246,-1
S C ROAD,2023.0,10.0,,CRIMINAL INTIMIDATION,12.9926,77.5729,-1
S C ROAD,2023.0,6.0,,KIDNAPPING AND ABDUCTION,12.9917,77.5731,-1
S M ROAD,2021.0,3.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.0409,77.545,0
S M ROAD,2018.0,5.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0456,77.5411,0
S M ROAD,2020.0,12.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.044,77.5547,0
S M ROAD,2023.0,4.0,,PUBLIC SAFETY,13.0517,77.552,0
S M ROAD,2018.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0438,77.5587,0
S M ROAD,2018.0,12.0,,NEGLIGENT ACT,13.0418,77.5472,0
S R Nagara,2021.0,3.0,,CHEATING,12.966,77.5913,0
S R Nagara,2020.0,2.0,,THEFT,12.9625,77.5915,0
S R Nagara,2022.0,11.0,,Failure to appear to Court,12.963,77.5922,0
S R Nagara,2022.0,1.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9652,77.5925,0
S R Nagara,2020.0,8.0,,POCSO,12.9677,77.5927,0
S R S Road,2016.0,5.0,,RAPE,13.0295,77.5287,-1
S S TEMPLE ROAD,2023.0,4.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9525,77.574,-1
S.BANGIPURA,2023.0,10.0,,ROBBERY,12.8374,77.64,-1
S.BANGIPURA,2024.0,3.0,,KIDNAPPING AND ABDUCTION,12.8544,77.5424,-1
S.P. ROAD JUNCTION,2023.0,10.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.9226,77.6194,-1
S.V.G Nagar,2022.0,9.0,,CASES OF HURT,12.9716,77.5239,-1
S.V.G Nagar,2023.0,11.0,,CRUELTY BY HUSBAND,12.9731,77.5247,-1
SADASHIVANAGAR,2023.0,8.0,,THEFT,13.0095,77.5858,0
SADASHIVANAGAR,2020.0,3.0,,THEFT,12.9989,77.5921,0
SADASHIVANAGAR,2019.0,8.0,,THEFT,13.0068,77.5847,0
SADASHIVANAGAR,2020.0,11.0,,CRIMES RELATED TO WOMEN,13.0374,77.564,0
SADASHIVANAGAR,2023.0,9.0,,Karnataka State Local Act,13.0144,77.5838,0
SADASHIVANAGAR,2024.0,3.0,,CYBER CRIME,13.0149,77.5726,0
SADASHIVANAGAR,2019.0,5.0,,THEFT,13.0127,77.5839,0
SADASHIVANAGAR,2019.0,2.0,,CASES OF HURT,13.0337,77.5654,0
SADASHIVANAGAR,2019.0,7.0,,CASES OF HURT,13.0036,77.5839,0
SADASHIVANAGAR,2021.0,7.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0413,77.5619,0
SADASHIVANAGAR,2021.0,10.0,,CASES OF HURT,13.0406,77.5622,0
SADASHIVANAGAR,2021.0,5.0,,CHEATING,13.0296,77.5675,0
SADASHIVANAGAR,2023.0,4.0,,THEFT,13.0104,77.5813,0
SAJJAN RAO ROAD,2022.0,2.0,,CHEATING,12.9537,77.5777,-1
SAMPIGEHALLI,2023.0,10.0,,CYBER CRIME,13.0757,77.6334,-1
SANEGURUVANAHALLI SIXTH MAIN TO EIGHTH MAIN,2017.0,10.0,,CHEATING,12.9887,77.5658,-1
SANJAYA NAGAR,2017.0,2.0,,NEGLIGENT ACT,13.0414,77.588,0
SANJAYA NAGAR,2016.0,6.0,,PUBLIC SAFETY,13.0268,77.5797,0
SANJAYA NAGAR,2020.0,3.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.0461,77.5657,0
SANJAYA NAGAR,2017.0,9.0,,NEGLIGENT ACT,13.0425,77.5732,0
SANJAYA NAGAR,2016.0,8.0,,PUBLIC SAFETY,13.0274,77.5769,0
SARAKKI,2023.0,10.0,,THEFT,12.9085,77.5733,-1
SARAKKI AGRAHARA,2023.0,12.0,,THEFT,12.9165,77.5877,-1
SARAKKI VILLAGE,2023.0,12.0,,SUICIDE,12.9083,77.6042,-1
SARJAPURA,2022.0,11.0,,CRIMINAL TRESPASS,13.0162,77.7249,-1
SATELITE BUS STAND,2017.0,11.0,,THEFT,12.9469,77.5386,0
SATELITE BUS STAND,2018.0,12.0,,NEGLIGENT ACT,12.9552,77.5446,0
SATELITE BUS STAND,2018.0,12.0,,KIDNAPPING AND ABDUCTION,12.9485,77.5396,0
SATELITE BUS STAND,2017.0,4.0,,THEFT,12.9523,77.5434,0
SATELITE BUS STAND,2017.0,9.0,,CRIMINAL INTIMIDATION,12.9436,77.5378,0
SATELITE BUS STAND,2016.0,12.0,,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),12.9527,77.5434,0
SATYAMMANAKUTE,2022.0,12.0,,CRIMINAL TRESPASS,12.8891,77.5561,-1
SBI Officer's Colony,2019.0,9.0,,THEFT,12.9953,77.5262,-1
SBM COLONY,2019.0,1.0,,CHEATING,13.0364,77.5536,-1
SECOND BLOCK,2019.0,4.0,,ROBBERY,12.985,77.5578,0
SECOND BLOCK,2016.0,6.0,,THEFT,12.9901,77.554,0
SECOND BLOCK,2021.0,9.0,,MISSING PERSON,12.985,77.5578,0
SECOND BLOCK,2022.0,3.0,,CHEATING,12.985,77.5578,0
SECOND BLOCK,2017.0,8.0,,ROBBERY,12.9901,77.554,0
SEPPINGS ROAD,2023.0,8.0,,THEFT,12.9849,77.6057,-1
SERPENTAIN ROAD,2022.0,3.0,,CRIMINAL BREACH OF TRUST,12.9954,77.5777,-1
SHAMBUPALYA,2023.0,11.0,,KARNATAKA POLICE ACT 1963,12.9546,77.5768,0
SHAMBUPALYA,2018.0,10.0,,THEFT,12.9632,77.5786,0
SHAMBUPALYA,2022.0,8.0,,MISSING PERSON,12.9688,77.5794,0
SHAMBUPALYA,2018.0,5.0,,CASES OF HURT,12.9603,77.5798,0
SHAMBUPALYA,2019.0,6.0,,CASES OF HURT,12.9601,77.5806,0
SHANKARA NAGARA,2017.0,9.0,,THEFT,13.0125,77.5434,-1
SHANKARA NAGARA,2021.0,7.0,,THEFT,13.0163,77.5425,-1
SHANKARMUT ROAD,2023.0,8.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9507,77.5729,-1
SHANKARMUT ROAD,2019.0,2.0,,THEFT,12.9515,77.5705,-1
SHIRKE,2023.0,9.0,,THEFT,12.929,77.4925,-1
SHIRKE,2022.0,3.0,,THEFT,12.9246,77.4931,-1
SHIRKE APPARTMENTS,2023.0,9.0,,CYBER CRIME,12.9015,77.4873,-1
SHIRKE APPARTMENTS,2018.0,4.0,,MISSING PERSON,12.9067,77.4885,-1
SHIVANAGARA,2019.0,7.0,,CRIMES RELATED TO WOMEN,12.9853,77.5439,-1
SHIVANAGARA,2019.0,4.0,,CRUELTY BY HUSBAND,12.9862,77.5473,-1
SHIVANAGARA,2016.0,10.0,,CrPC,12.9931,77.5458,-1
SHIVKOTE,2021.0,7.0,,CHEATING,13.2077,77.5617,-1
SIDDAIAH ROAD LEFT SIDE,2023.0,12.0,,CHEATING,12.9603,77.601,-1
SILICON CITY LAYOUT,2019.0,12.0,,MISSING PERSON,12.8779,77.5689,-1
SILIVER JUBILI ROAD,2023.0,4.0,,PUBLIC SAFETY,12.9641,77.5818,-1
SILUVEPURA,2021.0,6.0,,MISSING PERSON,13.0791,77.5132,0
SILUVEPURA,2018.0,11.0,,MISSING PERSON,13.0791,77.5132,0
SILUVEPURA,2021.0,3.0,,CHEATING,13.0791,77.5132,0
SILUVEPURA,2023.0,6.0,,BURGLARY - NIGHT,13.0791,77.5132,0
SILUVEPURA,2019.0,9.0,,MISSING PERSON,13.0791,77.5132,0
SILUVEPURA,2020.0,5.0,,MISSING PERSON,13.0791,77.5132,0
SINGASANDRA,2022.0,3.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8474,77.6821,-1
SINGASANDRA,2021.0,4.0,,MISSING PERSON,12.8736,77.6573,-1
SINGASANDRA,2023.0,3.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8769,77.6679,-1
SINGENA AGRAHARA,2023.0,4.0,,THEFT,12.8759,77.7255,0
SINGENA AGRAHARA,2019.0,8.0,,SUICIDE,12.8613,77.707,0
SINGENA AGRAHARA,2021.0,4.0,,THEFT,12.867,77.7018,0
SINGENA AGRAHARA,2021.0,4.0,,MISSING PERSON,12.8475,77.7029,0
SINGENA AGRAHARA,2023.0,10.0,,KIDNAPPING AND ABDUCTION,12.8688,77.7008,0
SINGRAHALLI,2022.0,5.0,,MISSING PERSON,13.2111,77.5978,-1
SIR M V NAGAR,2023.0,10.0,,THEFT,13.0042,77.6573,-1
SOMASUNDARAPALYA,2023.0,4.0,,KIDNAPPING AND ABDUCTION,12.8988,77.6516,-1
SOMASUNDARAPALYA,2021.0,9.0,,MISSING PERSON,12.8979,77.6511,-1
SONNENA HALLI,2023.0,8.0,,CYBER CRIME,12.933,77.4851,-1
SOUTH DVN,2024.0,2.0,,CYBER CRIME,12.8444,77.5348,0
SOUTH DVN,2023.0,11.0,,CYBER CRIME,12.9238,77.5637,0
SOUTH DVN,2023.0,12.0,,CYBER CRIME,12.914,77.5473,0
SOUTH DVN,2023.0,12.0,,CYBER CRIME,12.925,77.5787,0
SOUTH DVN,2023.0,11.0,,CYBER CRIME,12.8771,77.6391,0
SOUTH DVN,2024.0,1.0,,CYBER CRIME,12.8994,77.5576,0
SOUTH DVN,2024.0,3.0,,CYBER CRIME,12.9223,77.5607,0
SOUTH DVN,2023.0,11.0,,CYBER CRIME,12.9518,77.62,0
SOUTH DVN,2024.0,2.0,,CYBER CRIME,12.9001,77.5692,0
SOUTH DVN,2024.0,1.0,,CYBER CRIME,12.9412,77.5399,0
SOUTH DVN,2022.0,10.0,,CYBER CRIME,12.9048,77.546,0
SOUTH DVN,2024.0,2.0,,CYBER CRIME,12.8806,77.5565,0
SOUTH DVN,2024.0,2.0,,CYBER CRIME,12.9367,77.5383,0
SOUTH DVN,2024.0,1.0,,CYBER CRIME,12.9125,77.5734,0
SOUTH DVN,2023.0,11.0,,CYBER CRIME,12.907,77.5517,0
SOUTH DVN,2024.0,2.0,,CYBER CRIME,12.8444,77.4762,0
SOUTH DVN,2023.0,11.0,,CYBER CRIME,12.9224,77.5412,0
SREEGANDHADA KAVAL,2022.0,3.0,,KIDNAPPING AND ABDUCTION,12.9894,77.5017,-1
SREEGANDHADA KAVAL,2023.0,12.0,,MISSING PERSON,12.9829,77.5298,-1
SREYAS COLONY,2020.0,2.0,,CHEATING,12.8831,77.5781,-1
SRINAGARA,2022.0,6.0,,ATTEMPT TO MURDER,12.9441,77.5543,-1
SRINAGARA,2022.0,12.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9443,77.5551,-1
SRINAGARA,2020.0,11.0,,THEFT,12.9462,77.5541,-1
SRINIDHI LAYOUT,2017.0,3.0,,THEFT,13.0764,77.5568,-1
SRINIDHI LAYOUT,2023.0,10.0,,CYBER CRIME,12.9106,77.5755,-1
SRINIDHI LAYOUT,2022.0,8.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8807,77.5576,-1
SRINIVASA NAGARA,2024.0,1.0,,MURDER,12.9382,77.5565,-1
SRINIVASA THEATER,2022.0,10.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9159,77.5447,-1
SRINIVASANAGAR,2020.0,2.0,,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),12.9308,77.547,-1
SRIRAMPURA,2023.0,11.0,,CASES OF HURT,12.9923,77.569,-1
SRIRANGA NAGARA,2023.0,11.0,,MISSING PERSON,12.9392,77.5343,-1
SSI area,2023.0,12.0,,CHEATING,12.9812,77.5547,-1
SUBASH NAGARA,2019.0,3.0,,THEFT,12.9315,77.4951,-1
SUBASH NAGARA,2023.0,7.0,,THEFT,12.9265,77.4858,-1
SUBRAMANYA NAGAR,2017.0,12.0,,THEFT,13.0089,77.5556,0
SUBRAMANYA NAGAR,2024.0,3.0,,CRUELTY BY HUSBAND,13.0038,77.5537,0
SUBRAMANYA NAGAR,2023.0,10.0,,THEFT,13.0039,77.5599,0
SUBRAMANYA NAGAR,2023.0,11.0,,MOLESTATION,13.0034,77.5537,0
SUBRAMANYA NAGAR,2018.0,10.0,,THEFT,13.0083,77.5569,0
SUBRAMANYANAGAR,2024.0,2.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0124,77.5562,-1
SULTHANPALYA,2019.0,4.0,,CASES OF HURT,13.0274,77.597,-1
SULTHANPET POOTPATH,2021.0,10.0,,COPY RIGHT ACT 1957,12.9659,77.5773,-1
SULTHANPET POOTPATH,2024.0,1.0,,BURGLARY - NIGHT,12.9705,77.5728,-1
SUNDHARANAGARA,2017.0,7.0,,CASES OF HURT,13.042,77.5574,-1
SUNKADAKATTE,2022.0,8.0,,THEFT,12.9896,77.5052,0
SUNKADAKATTE,2023.0,6.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9951,77.5137,0
SUNKADAKATTE,2022.0,7.0,,THEFT,12.9958,77.5025,0
SUNKADAKATTE,2024.0,1.0,,THEFT,12.9961,77.505,0
SUNKADAKATTE,2022.0,11.0,,THEFT,12.9906,77.5047,0
SUNKADAKATTE,2023.0,10.0,,MISSING PERSON,12.992,77.5096,0
SUNKENAHALLI,2022.0,11.0,,CASES OF HURT,12.9443,77.5612,-1
Sadahalli Bande,2021.0,6.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.2055,77.667,-1
Safina Tower,2021.0,1.0,,CHEATING,12.9836,77.5967,-1
Safina Tower,2023.0,1.0,,CHEATING,12.9826,77.5966,-1
Sahakara nagara,2024.0,2.0,,MISSING PERSON,13.0586,77.583,-1
Sandyagappa Reddy Lay Out,2022.0,6.0,,THEFT,13.0536,77.6154,-1
Satelite Bus Stand,2019.0,8.0,,MISSING PERSON,12.9532,77.5437,-1
Satelite Bus Stand,2023.0,3.0,,KARNATAKA POLICE ACT 1963,12.953,77.5428,-1
Satelite Bus Stand,2019.0,5.0,,ROBBERY,12.9534,77.5424,-1
Sena Vihar,2023.0,10.0,,ROBBERY,13.025,77.6396,-1
Service Road,2023.0,4.0,,KARNATAKA POLICE ACT 1963,12.9853,77.5426,-1
Service Road,2017.0,8.0,,CHEATING,12.9893,77.5497,-1
Seventh Block Jayanagar,2019.0,6.0,,CHEATING,12.9255,77.587,-1
Seventh Block Jayanagar,2020.0,1.0,,Karnataka State Local Act,12.9277,77.578,-1
Shamanna Garden,2023.0,6.0,,CASES OF HURT,12.959,77.5439,-1
Shamanna Garden,2021.0,8.0,,POCSO,12.9571,77.5418,-1
Shankarapua,2015.0,,,Kidnap,12.90795681,77.53644101,-1
Shankarapua,2015.0,,,Kidnap,12.90353394,77.54124559,-1
Shanthinagar,2021.0,5.0,,Karnataka State Local Act,12.9649,77.5973,-1
Shastry Nagar,2020.0,4.0,,ATTEMPT TO MURDER,12.9917,77.56,-1
Shivaji road,2023.0,9.0,,MOLESTATION,12.9865,77.5982,-1
Siddapura,2015.0,,,Kidnap,12.95226481,77.56999599,0
Siddapura,2018.0,,,Kidnap,12.938148,77.534806,0
Siddapura,2018.0,,,Kidnap,12.892905,77.561042,0
Siddapura,2019.0,,,Kidnap,12.94165,77.56075,0
Siddapura,2017.0,,,Kidnap,12.884022,77.583093,0
Siddapura,2019.0,,,Kidnap,12.904553,77.560433,0
Siddapura,2017.0,,,Rape,12.933274,77.583281,0
Siddapura,2019.0,,,Kidnap,12.88992359,77.58079977,0
Siddapura,2019.0,,,Kidnap,12.95585487,77.57783568,0
Silver Oak Layut,2024.0,2.0,,ATTEMPT TO MURDER,12.8986,77.5731,-1
Singanayakanahalli,2023.0,10.0,,BURGLARY - DAY,13.1509,77.5698,-1
Singanayakanahalli,2022.0,6.0,,CASES OF HURT,13.1477,77.5683,-1
Singayyanapalya,2017.0,4.0,,CASES OF HURT,12.9934,77.675,-1
Sixth Main,2022.0,3.0,,FORGERY,12.9369,77.5682,-1
Skyline City Apartment,2022.0,10.0,,ARMS ACT  1959,12.9619,77.5218,-1
Snehanagar,2022.0,5.0,,THEFT,13.0696,77.6019,-1
Southeast,2023.0,7.0,,CYBER CRIME,12.9121,77.6446,0
Southeast,2024.0,1.0,,CYBER CRIME,12.8497,77.5644,0
Southeast,2023.0,12.0,,CYBER CRIME,12.9209,77.6532,0
Southeast,2024.0,1.0,,CYBER CRIME,12.8804,77.6164,0
Southeast,2023.0,11.0,,CYBER CRIME,12.9122,77.6456,0
Southeast,2023.0,10.0,,CYBER CRIME,12.8698,77.6647,0
Southeast,2023.0,4.0,,CYBER CRIME,12.8512,77.5789,0
Southeast,2023.0,4.0,,CYBER CRIME,12.9121,77.6446,0
Southeast,2023.0,12.0,,CYBER CRIME,12.8686,77.6086,0
Southeast,2023.0,11.0,,CYBER CRIME,12.942,77.6083,0
Southeast,2023.0,11.0,,CYBER CRIME,12.882,77.6245,0
St. Marks Road,2019.0,3.0,,POCSO,12.9711,77.5966,-1
St. Marks Road,2018.0,4.0,,CrPC,12.973,77.5998,-1
St. Marks Road,2021.0,11.0,,CHEATING,12.9761,77.5995,-1
St. Marks Road,2023.0,10.0,,CHEATING,12.9756,77.5973,-1
Subbarama Chetty Road,2017.0,9.0,,RIOTS,12.9402,77.5733,-1
Subhedhar Palya,2024.0,1.0,,CYBER CRIME,13.021,77.5606,-1
Subramanyapura,2015.0,,,Assault,12.89957983,77.57417171,0
Subramanyapura,2016.0,,,Assault,12.944557,77.593306,0
Subramanyapura,2017.0,,,Assault,12.94464,77.588556,0
Subramanyapura,2019.0,,,Assault,12.91564682,77.53910415,0
Subramanyapura,2018.0,,,Assault,12.931904,77.585883,0
Subramanyapura,2018.0,,,Assault,12.90931424,77.55526626,0
Subramanyapura,2015.0,,,Assault,12.935734,77.590385,0
Subramanyapura,2017.0,,,Assault,12.863971,77.541557,0
Subramanyapura,2017.0,,,Assault,12.861915,77.561583,0
Subramanyapura,2019.0,,,Assault,12.91242363,77.54851768,0
Subramanyapura,2019.0,,,Assault,12.89200041,77.57428171,0
Subramanyapura,2018.0,,,Assault,12.934866,77.5686996,0
Subramanyapura,2018.0,,,Assault,12.9376775,77.57472052,0
Subramanyapura,2015.0,,,Assault,12.8980801,77.5804562,0
Subramanyapura,2017.0,,,Assault,12.935789,77.590731,0
Subramanyapura,2018.0,,,Assault,12.882462,77.569158,0
Suggatta,2024.0,1.0,,CASES OF HURT,13.1691,77.635,-1
Suggatta,2023.0,11.0,,THEFT,13.1754,77.6352,-1
T B ROAD,2023.0,11.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9756,77.5748,-1
T DASARAHALLI,2022.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0578,77.5213,0
T DASARAHALLI,2022.0,7.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.0291,77.4833,0
T DASARAHALLI,2016.0,3.0,,PUBLIC SAFETY,13.0454,77.5073,0
T DASARAHALLI,2023.0,1.0,,PUBLIC SAFETY,13.0414,77.5173,0
T DASARAHALLI,2017.0,6.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0472,77.5016,0
T DASARAHALLI,2016.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0347,77.5298,0
T DASARAHALLI,2016.0,3.0,,PUBLIC SAFETY,13.0454,77.5073,0
T DASARAHALLI,2017.0,8.0,,NEGLIGENT ACT,13.0454,77.5073,0
T DASARAHALLI,2016.0,9.0,,PUBLIC SAFETY,13.0458,77.5059,0
T DASARAHALLI,2023.0,4.0,,PUBLIC SAFETY,13.043,77.5071,0
T DASARAHALLI,2017.0,1.0,,NEGLIGENT ACT,13.0396,77.5183,0
T DASARAHALLI,2017.0,11.0,,NEGLIGENT ACT,13.0441,77.5158,0
T DASARAHALLI,2023.0,4.0,,PUBLIC SAFETY,13.0347,77.5297,0
T DASARAHALLI,2023.0,12.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0412,77.5284,0
T DASARAHALLI,2016.0,12.0,,PUBLIC SAFETY,13.0453,77.5067,0
T DASARAHALLI,2017.0,7.0,,NEGLIGENT ACT,13.011,77.5072,0
