Area,Year,Month,Time,Crime Type,Latitude,Longitude
T.Dasarahalli,2022,10,,CHEATING,13.0378,77.4832
T.Dasarahalli,2021,9,,MISSING PERSON,13.0362,77.4886
T.Dasarahalli,2021,3,,Karnataka State Local Act,13.0357,77.4852
T.Dasarahalli,2023,11,,THEFT,13.0489,77.5079
T.Dasarahalli,2023,9,,CYBER CRIME,13.0292,77.5148
T.Dasarahalli,2021,8,,BURGLARY - NIGHT,13.0306,77.5579
T.Dasarahalli,2023,11,,CHEATING,13.0324,77.4912
TARABANA HALLI,2019,12,,ANIMAL,13.072,77.5118
TARABANA HALLI,2023,12,,MISSING PERSON,13.0882,77.5111
TAVAREKERE,2016,4,,RIOTS,12.9309,77.609
TAVAREKERE,2016,4,,MISSING PERSON,12.9315,77.6087
TAVAREKERE,2016,9,,THEFT,12.9309,77.6083
TAVAREKERE MAIN ROAD.,2023,11,,MOTOR VEHICLE ACCIDENTS FATAL,12.9106,77.61
TC PALYA,2018,10,,MOTOR VEHICLE ACCIDENTS FATAL,13.2045,77.7071
THAYAPPA GARDEN,2022,8,,THEFT,12.9579,77.6016
THIMAIAH GARDEN,2023,6,,MISSING PERSON,13.0192,77.5947
THIMAIAH GARDEN,2023,12,,CRIMES RELATED TO WOMEN,13.0274,77.5972
THIMMASANDRA,2021,2,,KARNATAKA POLICE ACT 1963,13.1266,77.5109
THIMMASANDRA,2020,6,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.1475,77.5646
THIMMASANDRA,2020,1,,THEFT,13.1449,77.486
THIRD BLOCK,2023,10,,BURGLARY - NIGHT,12.9849,77.5544
THIRD BLOCK,2017,11,,THEFT,12.9901,77.554
THIRD BLOCK,2017,10,,NEGLIGENT ACT,12.9901,77.554
THIRD BLOCK,2019,8,,CHEATING,12.985,77.5578
TILAKNAGAR,2024,1,,MISSING PERSON,12.9184,77.5942
TILAKNAGAR,2021,5,,Karnataka State Local Act,12.9302,77.5869
TIPPUNAGAR,2020,6,,MISSING PERSON,12.9136,77.5649
TIPPUNAGAR,2020,9,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9596,77.5654
TMN Street,2018,9,,CASES OF HURT,12.9693,77.6536
TMN Street,2018,8,,CASES OF HURT,12.9652,77.6575
TMN Street,2018,3,,BURGLARY - NIGHT,12.9512,77.6612
Tarabanahalli,2023,10,,THEFT,13.1898,77.6751
Telecom layout,2020,1,,MISSING PERSON,13.0718,77.6163
Telecom layout,2023,10,,SCHEDULED CASTE AND THE SCHEDULED TRIBES,13.0678,77.6199
Thalagattapura,2023,12,,MISSING PERSON,12.8266,77.5562
Thalaghtappura,2016,,,Assault,12.90769453,77.57198522
Thalaghtappura,2019,,,Assault,12.91093595,77.56466969
Thalaghtappura,2019,,,Assault,12.942391,77.548947
Thalaghtappura,2019,,,Assault,12.902726,77.582888
Thalaghtappura,2018,,,Assault,12.889336,77.588762
Thalaghtappura,2017,,,Assault,12.90089276,77.56988137
Thalaghtappura,2018,,,Assault,12.920941,77.536781
Thalaghtappura,2018,,,Assault,12.89991364,77.57249095
Thimmaiah Road,2016,11,,THEFT,12.9934,77.5368
Thimmaiah Road,2020,3,,MISSING PERSON,12.9936,77.5442
Thimmaiah Road,2019,7,,MISSING PERSON,12.9941,77.5382
Thindlu,2023,12,,MISSING PERSON,13.0586,77.583
Thirumenahalli,2022,5,,FORGERY,13.0945,77.7507
Thirumenahalli,2021,3,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0766,77.7373
Tigalarapalya,2023,11,,RIOTS,13.0149,77.4878
Twelth main road,2016,7,,PUBLIC SAFETY,13.0001,77.552
U.A.S LAYOUT,2023,8,,THEFT,13.0285,77.5794
U.A.S LAYOUT,2022,3,,THEFT,13.0262,77.5852
U.A.S LAYOUT,2019,1,,Karnataka State Local Act,13.0372,77.5779
U.A.S LAYOUT,2019,3,,CASES OF HURT,13.0417,77.5778
U.A.S LAYOUT,2022,10,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0285,77.5813
UDAYANAGAR,2023,10,,CASES OF HURT,12.9967,77.6928
ULSOOR PS,2023,9,,CRIMES RELATED TO WOMEN,13.01,77.6288
UNANI MEDICAL HOSPITAL,2023,8,,CYBER CRIME,12.9943,77.5123
UNANI MEDICAL HOSPITAL,2023,10,,CRUELTY BY HUSBAND,12.9967,77.5077
Ullal,2022,12,,THEFT,12.9601,77.4753
Upakar Layout,2023,10,,CYBER CRIME,12.958,77.4838
Uttarahalli road,2022,6,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9364,77.5165
V V Puram,2017,,,Assault,12.93628,77.56139
V V Puram,2016,,,Assault,12.928718,77.54772
V V Puram,2017,,,Assault,12.94946,77.5713
V V Puram,2019,,,Assault,12.94575,77.55912
V V Puram,2016,,,Assault,12.923105,77.543831
V V Puram,2017,,,Assault,12.928314,77.55323
V.B. LAYOUT,2018,5,,BURGLARY - NIGHT,13.0093,77.6934
V.B. LAYOUT,2020,9,,THEFT,13.0104,77.7028
V.B. LAYOUT,2017,11,,THEFT,13.0055,77.6951
V.B. LAYOUT,2018,11,,CRIMES RELATED TO WOMEN,13.0015,77.7027
V.B. LAYOUT,2017,12,,THEFT,13.0083,77.6945
V.B. LAYOUT,2019,10,,CYBER CRIME,13.0078,77.6894
V.B. LAYOUT,2020,12,,BURGLARY - NIGHT,13.0104,77.7028
V.B. LAYOUT,2018,4,,THEFT,13.0233,77.7155
V.B.H.C.S LAYOUT,2021,10,,THEFT,12.9366,77.5412
V.V PURAM,2017,12,,MISSING PERSON,12.9504,77.5799
V.V PURAM,2018,7,,THEFT,12.9545,77.5748
V.V PURAM,2017,2,,THEFT,12.9487,77.5777
V.V PURAM,2016,7,,THEFT,12.9485,77.5784
VALAGERE HALLI POLICE QUARTARS,2017,2,,CrPC,12.9222,77.4849
VARTHUR,2020,6,,CRUELTY BY HUSBAND,12.9521,77.7209
VARTHUR,2022,10,,CRUELTY BY HUSBAND,12.9301,77.7402
VARTHUR,2021,9,,CHEATING,12.9436,77.7407
VARTHUR,2021,7,,BURGLARY - NIGHT,12.9328,77.7488
VARTHUR,2024,2,,THEFT,12.9826,77.4064
VARTHUR,2021,2,,THEFT,12.9419,77.7458
VARTHUR,2021,11,,BURGLARY - NIGHT,12.943,77.7407
VARTHUR,2019,3,,THEFT,12.9387,77.7473
VARTHUR,2018,4,,KIDNAPPING AND ABDUCTION,12.9364,77.7502
VARTHUR,2023,9,,CHEATING,12.9389,77.7412
VARTHUR MAIN ROAD,2017,1,,PUBLIC SAFETY,12.9561,77.7121
VARTHUR SARJAPURA MAIN ROAD,2019,9,,MOTOR VEHICLE ACCIDENTS FATAL,12.9379,77.7464
VARTHUR WHITEFIELD MAIN ROAD,2023,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9684,77.7479
VARTHUR WHITEFIELD MAIN ROAD,2023,12,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9343,77.7434
VASANTH NAGAR,2022,6,,MISSING PERSON,12.9947,77.5918
VASANTH NAGAR,2022,5,,CHEATING,12.9931,77.5938
VASANTH NAGAR,2022,4,,CHEATING,12.9891,77.5889
VASANTHAPURA GUDDA,2023,7,,MISSING PERSON,12.8942,77.5505
VEERABHADRA NAGARA,2021,2,,THEFT,12.9406,77.535
VEERASANDRA GATE,2024,2,,IMMORAL TRAFFIC,12.84,77.6632
VEERASANDRA GATE,2023,12,,THEFT,12.84,77.6632
VEERASANDRA GATE,2021,12,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8476,77.6707
VELLARA JUCTION TO ELGIN APARTMENT HOSUR ROAD,2023,3,,THEFT,12.9654,77.6018
VELLARA JUCTION TO ELGIN APARTMENT HOSUR ROAD,2021,9,,Karnataka State Local Act,12.9646,77.6065
VELLARA JUCTION TO ELGIN APARTMENT HOSUR ROAD,2021,3,,THEFT,12.9647,77.6033
VENKATAPPA LAYOUT,2021,2,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.929,77.535
VENKATESHWARA LAYOUT,2021,3,,BURGLARY - NIGHT,12.8706,77.5831
VENKATESHWARA LAYOUT,2020,8,,BURGLARY - NIGHT,12.8657,77.5808
VENKATESHWARA LAYOUT,2019,6,,DEATHS DUE TO RASHNESS/NEGLIGENCE,12.8665,77.5809
VENKATESHWARA NAGAR,2017,7,,CHEATING,12.959,77.5417
VENKATESHWARA NAGAR,2024,2,,CRIMINAL TRESPASS,12.7564,77.5264
VENKATESHWARA NAGAR,2018,12,,THEFT,12.9531,77.5408
VENKATESHWARA NAGAR,2023,6,,THEFT,12.9485,77.5443
VENKATESHWARA NAGAR,2017,9,,THEFT,12.9536,77.5401
VGBCS LAYOUT,2021,3,,THEFT,12.9967,77.5463
VICTORIA HOSPITAL NEW OPD,2023,7,,THEFT,12.963,77.5742
VIDYA NAGAR,2022,3,,THEFT,12.9324,77.5411
VIDYA NAGAR,2023,3,,ROBBERY,12.934,77.5426
VIDYARANYAPURA,2024,1,,CYBER CRIME,13.0424,77.5223
VIDYARANYAPURA,2024,2,,CYBER CRIME,13.0588,77.583
VIDYARANYAPURA MAIN ROAD,2023,4,,PUBLIC SAFETY,13.0809,77.5595
VIGNANA NAGARA,2023,3,,KIDNAPPING AND ABDUCTION,12.9713,77.6819
VIGNANA NAGARA,2024,2,,CYBER CRIME,12.9685,77.6793
VIJAYA BANK COLONY EXTENSION,2023,12,,THEFT,13.013,77.6636
VINAYAKA LAYOUT,2023,10,,BURGLARY - NIGHT,12.9596,77.5003
VINAYAKA LAYOUT,2023,11,,MISSING PERSON,12.9804,77.5285
VINAYAKA NAGARA,2023,1,,MISSING PERSON,12.9434,77.5657
VINAYAKANAGAR FRIST CROSS TO THIRD CROSS VINAYAKANAGAR,2022,5,,MISSING PERSON,12.9488,77.6018
VINOBANAGARA,2017,12,,THEFT,12.9601,77.5816
VINOBANAGARA,2018,4,,RIOTS,12.9563,77.5838
VINOBANAGARA,2017,3,,MURDER,12.9574,77.584
VISHWAPRIYA LAYOUT,2024,1,,CHEATING,12.84,77.6632
VISHWAPRIYA LAYOUT,2024,1,,CHEATING,12.84,77.6632
VR PURA,2020,3,,MURDER,13.0021,77.5792
VR PURA,2019,10,,THEFT,13.0005,77.5747
VR PURA,2018,9,,Karnataka State Local Act,13.0028,77.5834
VSOUTH CROSS ROAD,2019,12,,MISSING PERSON,12.9385,77.5774
VSOUTH CROSS ROAD,2017,5,,THEFT,12.9426,77.5769
VYDEHI CIRCLE,2022,5,,CASES OF HURT,12.9836,77.752
VYDEHI CIRCLE,2023,11,,CHEATING,12.9844,77.7493
VYDEHI CIRCLE,2023,3,,CRUELTY BY HUSBAND,12.9801,77.7511
VYDEHI CIRCLE,2022,10,,THEFT,12.9825,77.738
VYDEHI CIRCLE,2023,12,,CYBER CRIME,12.9821,77.7509
VYDEHI WHITEFIELD,2024,2,,CYBER CRIME,12.9798,77.7616
Vajarahalli,2023,8,,Karnataka State Local Act,13.1062,77.4069
Veerasandra gate junction,2017,9,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8399,77.6771
Veerasandra gate junction,2021,7,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8399,77.677
Venkatala,2022,1,,KARNATAKA POLICE ACT 1963,13.104,77.6029
Victoria Layout,2021,8,,DACOITY,12.9616,77.6169
Vidhanasoudha,2021,10,,THEFT,12.9797,77.5912
Vidhanasoudha,2023,1,,THEFT,12.9818,77.5948
Vinayaka Layout,2022,4,,KARNATAKA POLICE ACT 1963,12.9683,77.5287
Vinayakalayout,2020,10,,THEFT,12.9477,77.5201
Vinayakanagar,2023,12,,BURGLARY - NIGHT,12.9563,77.5892
Viveknagar,2018,6,,CRIMES RELATED TO WOMEN,12.944,77.6275
Viveknagar,2023,8,,MISSING PERSON,12.9531,77.6229
WEAVERS COLONY,2022,1,,THEFT,12.8446,77.5842
WEAVERS COLONY,2022,10,,THEFT,12.8895,77.5798
WEAVERS COLONY,2019,3,,THEFT,12.9095,77.5878
WEAVERS COLONY,2018,2,,Karnataka State Local Act,12.8445,77.5835
WEST OF CHORD ROAD,2023,2,,MOTOR VEHICLE ACCIDENTS FATAL,12.9934,77.5509
WHITE FEATHER,2021,9,,THEFT,12.8575,77.6532
WHITE FEATHER,2021,12,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8589,77.6558
WILLIAMS TOWN,2024,1,,CRIMES RELATED TO WOMEN,13.0056,77.5937
WILSONGARDEN TENTH CROSS TO BTS ROAD,2023,7,,CASES OF HURT,12.9501,77.5984
WIPRO,2019,10,,THEFT,12.8965,77.7018
West Division PSs Jurisdiction,2024,1,,CYBER CRIME,12.9857,77.5428
West Division PSs Jurisdiction,2024,1,,CYBER CRIME,12.986,77.5428
West Division PSs Jurisdiction,2024,2,,CYBER CRIME,12.9881,77.5376
West Division PSs Jurisdiction,2024,1,,CYBER CRIME,12.9846,77.5424
West Division PSs Jurisdiction,2024,1,,CYBER CRIME,12.9855,77.5428
West Division PSs Jurisdiction,2024,3,,CYBER CRIME,12.9881,77.5376
Wilson Garden,2023,10,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9463,77.5972
Wind Tunnel Road to Manipal Hospita Old Airport Road,2023,12,,CASES OF HURT,12.9573,77.6469
YAMALURU,2022,6,,MOLESTATION,12.9538,77.6899
YAMARE,2021,7,,THEFT,12.9134,77.7533
YAMARE,2021,12,,THEFT,12.8613,77.7724
YAMARE,2022,12,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8718,77.7674
YAMARE,2023,7,,CHEATING,12.9037,77.746
YAMARE,2024,1,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8649,77.7698
YAMARE,2023,11,,NEGLIGENT ACT,12.8729,77.766
YARANDANAHALLY,2022,5,,KIDNAPPING AND ABDUCTION,12.8029,77.6958
YARANDANAHALLY,2019,4,,THEFT,12.8003,77.6861
YARANDANAHALLY,2021,6,,Karnataka State Local Act,12.8089,77.6688
YARANDANAHALLY,2023,2,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.7982,77.6995
YARANDANAHALLY,2022,5,,THEFT,12.7907,77.689
YARANDANAHALLY,2021,7,,THEFT,12.7822,77.7094
YARANDANAHALLY,2023,2,,THEFT,12.801,77.6975
YARANDANAHALLY,2021,12,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.7984,77.6821
YELAHANA NEW TOWN,2024,2,,CYBER CRIME,13.0559,77.5647
YELAHANA NEW TOWN,2023,11,,CYBER CRIME,13.0538,77.5424
YELAHANKA,2022,4,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.1125,77.6059
YELAHANKA,2024,1,,CYBER CRIME,13.045,77.5223
YELAHANKA,2023,11,,CYBER CRIME,13.045,77.5223
YELAHANKA,2023,12,,CYBER CRIME,13.0424,77.5223
YELAHANKA,2022,8,,PUBLIC SAFETY,13.087,77.5924
YELENA HALLI,2024,1,,MISSING PERSON,12.8749,77.6268
YPR CENPS,2024,2,,CYBER CRIME,13.0181,77.5584
YPR CENPS,2023,12,,CYBER CRIME,13.0179,77.5585
YPR CENPS,2023,10,,CYBER CRIME,13.0184,77.5587
YPR CENPS,2024,1,,CYBER CRIME,13.0181,77.5584
YPR CENPS,2023,10,,CYBER CRIME,13.0184,77.5587
YPR CENPS,2023,12,,CYBER CRIME,13.018,77.5585
YPR CENPS,2023,11,,CYBER CRIME,13.0184,77.5585
YPR CENPS,2023,12,,CYBER CRIME,13.0176,77.5588
YPR CENPS,2023,12,,CYBER CRIME,13.018,77.5588
YPR CENPS,2023,11,,CYBER CRIME,13.0184,77.5585
YPR CENPS,2023,10,,CYBER CRIME,13.0184,77.5587
YPR CENPS,2023,10,,CYBER CRIME,13.0184,77.5587
Yalachenahalli,2022,3,,THEFT,12.9052,77.5629
Yamaluru,2024,2,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9564,77.6955
Yamaluru,2023,12,,CYBER CRIME,12.9532,77.6985
Yarabanagara,2020,8,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8797,77.5003
Yarrappanahalli,2024,1,,WRONGFUL RESTRAINT/CONFINEMENT,13.0554,77.6842
Yarrappanahalli,2023,8,,MISSING PERSON,13.0869,77.6859
Yogeshnagara,2023,11,,CYBER CRIME,13.0419,77.5997
agrahar,2019,7,,MOTOR VEHICLE ACCIDENTS FATAL,12.9698,77.5623
bsktraffic ps,2023,10,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.918,77.5567
c.v raman road,2018,1,,NEGLIGENT ACT,13.0147,77.5726
cholarapalya,2017,11,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9739,77.5496
domlur layout,2019,5,,THEFT,12.9519,77.6398
domlur layout,2017,3,,THEFT,12.961,77.6381
domlur layout,2018,3,,THEFT,12.9533,77.6397
halasoor road,2018,11,,ROBBERY,12.976,77.6205
halasoor road,2018,3,,THEFT,12.9761,77.6146
halasoor road,2017,9,,THEFT,12.9758,77.6186
industrial area,2019,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.977,77.5487
k.r.pura,2018,1,,CHEATING,13.0081,77.7027
k.r.pura,2022,9,,THEFT,13.0171,77.717
k.r.pura,2017,11,,THEFT,13.0083,77.6945
kammanahalli main road,2023,11,,Failure to appear to Court,13.0196,77.6402
kammanahalli main road,2023,10,,CYBER CRIME,13.022,77.6329
kogilu,2024,1,,CASES OF HURT,13.1148,77.6196
kottanoor,2018,1,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.073,77.6437
kottanoor,2020,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.073,77.6437
kottanoor,2022,9,,PUBLIC SAFETY,13.0644,77.6484
magadi road,2022,7,,PUBLIC SAFETY,12.9783,77.5418
magadi road,2017,11,,NEGLIGENT ACT,12.9748,77.5521
magadi road,2022,7,,PUBLIC SAFETY,12.974,77.5497
magadi road,2018,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9758,77.5597
magadi road,2019,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9744,77.5517
magadi road,2023,11,,PUBLIC SAFETY,12.9742,77.5492
notknown,2024,1,,CYBER CRIME,12.9636,77.5988
rajaji nagar,2019,3,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9781,77.5545
rajaji nagar,2023,3,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9814,77.56
sarabande palya,2023,10,,THEFT,12.9142,77.5708
seva Nagar,2023,11,,CYBER CRIME,13.0104,77.6482
siddaiah road,2021,11,,THEFT,12.9541,77.5919
siddaiah road,2021,12,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9542,77.5925
singasandra,2021,9,,MOTOR VEHICLE ACCIDENTS FATAL,12.8844,77.6429
singasandra,2020,11,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9004,77.6332
sreeramanahalli,2022,12,,MOLESTATION,13.1933,77.5535
subbaiahnapalya,2023,12,,CYBER CRIME,13.1245,77.6365
v.Nagenahalli,2020,5,,MOLESTATION,13.0395,77.6049
v.Nagenahalli,2024,1,,KIDNAPPING AND ABDUCTION,13.0351,77.6033
v.Nagenahalli,2021,10,,CRIMES RELATED TO WOMEN,13.0572,77.6077
v.Nagenahalli,2021,1,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.036,77.6001
weavers colony,2023,12,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8557,77.59
wilsongarden,2019,4,,MOTOR VEHICLE ACCIDENTS FATAL,12.9663,77.5951
